SongName,CatBoxLink,GroupName,AlbumName,ArtistId,SongId,Duration,releasedate,issolo,Gender 
Rest Your Bones,https://files.catbox.moe/fprk79.webm,Bobby,https://catbox.moe/c/slwwa7,815,9476,218.28,2020-01-20,y,male
Runaway,https://files.catbox.moe/hh9ncb.webm,Bobby,https://catbox.moe/c/slwwa7,815,9119,264.66,2017-09-14,y,male
Spotlight,https://files.catbox.moe/43ughr.webm,Bobby,https://catbox.moe/c/slwwa7,815,9478,214.98,2020-10-05,y,male
Swim,https://files.catbox.moe/e0mpu9.webm,Bobby,https://catbox.moe/c/slwwa7,815,9479,239.6,2017-09-19,y,male
Tendae,https://files.catbox.moe/cjzktb.webm,Bobby,https://catbox.moe/c/slwwa7,815,9475,220.46,2017-09-19,y,male
U Mad,https://files.catbox.moe/hzu438.webm,Bobby,https://catbox.moe/c/slwwa7,815,9120,183.88,2021-01-25,y,male
My Girl,https://files.catbox.moe/ww8437.webm,Ken,https://catbox.moe/c/hhoccd,819,10107,204.42000000000002,2014-08-07,y,male
The Late Regret,https://files.catbox.moe/51oqec.webm,Ken,https://catbox.moe/c/hhoccd,819,9148,322.56,2018-08-15,y,male
Boy with a star,https://files.catbox.moe/er2itq.webm,Hyuk,https://catbox.moe/c/uet8gu,820,9409,254.48,2019-01-12,y,male
Cat,https://files.catbox.moe/p3e56k.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9220,197.94,2017-12-28,y,female
Eternity,https://files.catbox.moe/sxhluk.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9225,323.7,2018-11-27,y,female
in the bed,https://files.catbox.moe/0ad237.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9325,287.02,2021-01-05,y,female
Run With Me,https://files.catbox.moe/vxgtn0.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9221,309.5,2019-12-12,y,female
Sam Sam,https://files.catbox.moe/kbp08m.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9223,384.56,2019-05-30,y,female
Sooni,https://files.catbox.moe/qgli18.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9222,259.36,2016-09-04,y,female
Springirls,https://files.catbox.moe/47cuhy.webm,Sunwoojunga,https://catbox.moe/c/6ooc5s,822,9219,204.48,2015-03-26,y,female
Arario,https://files.catbox.moe/113tpq.webm,ToppDogg,https://catbox.moe/c/4xanfv,824,12224,193.02,2014-02-12,n,male
Follow Me,https://files.catbox.moe/ukjhnd.webm,ToppDogg,https://catbox.moe/c/4xanfv,824,15326,237.96,2013-10-24,n,male
Rainy Day,https://files.catbox.moe/cfaq7b.webm,ToppDogg,https://catbox.moe/c/4xanfv,824,15328,218.92000000000002,2016-11-07,n,male
The Beat,https://files.catbox.moe/fkpygj.webm,ToppDogg,https://catbox.moe/c/4xanfv,824,15327,229.26,2015-10-19,n,male
Topdog,https://files.catbox.moe/0hpin3.webm,ToppDogg,https://catbox.moe/c/4xanfv,824,12226,223.7,2014-06-08,n,male
50 proof,https://files.catbox.moe/o1l23p.webm,eaJ,https://catbox.moe/c/v3hohu,840,12059,121.78,2020-04-03,y,male
Guess Not,https://files.catbox.moe/b3cxb3.webm,eaJ,https://catbox.moe/c/v3hohu,840,9846,103.36,2020-02-14,y,male
LA Trains,https://files.catbox.moe/xco74q.webm,eaJ,https://catbox.moe/c/v3hohu,840,9844,80.92,2020-01-17,y,male
Otherside,https://files.catbox.moe/z7wejj.webm,eaJ,https://catbox.moe/c/v3hohu,840,9845,113.66,2020-01-31,y,male
Pacman,https://files.catbox.moe/875gng.webm,eaJ,https://catbox.moe/c/v3hohu,840,9851,121.56,2020-07-06,y,male
Pillows,https://files.catbox.moe/9k71u7.webm,eaJ,https://catbox.moe/c/v3hohu,840,9852,235.92000000000002,2020-12-04,y,male
Pinocchio,https://files.catbox.moe/22zkav.webm,eaJ,https://catbox.moe/c/v3hohu,840,9847,111.75999999999999,2020-02-28,y,male
Rose,https://files.catbox.moe/2ledud.webm,eaJ,https://catbox.moe/c/v3hohu,840,9849,111.38,2020-03-20,y,male
Truman,https://files.catbox.moe/ag1eff.webm,eaJ,https://catbox.moe/c/v3hohu,840,9850,84.88,2020-04-24,y,male
Doom Doom Ta,https://files.catbox.moe/2fq4ns.webm,Tri.be,https://catbox.moe/c/wvd29x,842,9873,217.32,2021-02-17,n,female
Loro,https://files.catbox.moe/jegiq7.webm,Tri.be,https://catbox.moe/c/wvd29x,842,14100,205.68,2021-06-07,n,female
RUB-A-DUM,https://files.catbox.moe/z4hmkk.webm,Tri.be,https://catbox.moe/c/wvd29x,842,13297,211.74,2021-05-18,n,female
Would you run,https://files.catbox.moe/63rkzc.webm,Tri.be,https://catbox.moe/c/wvd29x,842,16998,238.56,2021-10-12,n,female
Black Crown,https://files.catbox.moe/3afu87.webm,Kingdom,https://catbox.moe/c/93p3ym,843,17241,275.88,2021-10-21,n,male
Excalibur,https://files.catbox.moe/vgo7wa.webm,Kingdom,https://catbox.moe/c/93p3ym,843,9874,283.78,2021-02-17,n,male
KARMA,https://files.catbox.moe/blelof.webm,Kingdom,https://catbox.moe/c/93p3ym,843,14905,271.42,2021-07-01,n,male
Fly With Me,https://files.catbox.moe/w8ep1k.webm,I.M,https://catbox.moe/c/wyggb9,844,9895,149.96,2018-02-20,y,male
Horizon,https://files.catbox.moe/guhu94.webm,I.M,https://catbox.moe/c/wyggb9,844,9896,210.57999999999998,2019-04-18,y,male
Loop,https://files.catbox.moe/wwokc9.webm,I.M,https://catbox.moe/c/wyggb9,844,16349,184.2,2021-09-03,y,male
Ambition,https://files.catbox.moe/jhli75.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9890,197.22,2020-10-07,y,male
Flower Cafe,https://files.catbox.moe/4vtnnq.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,14418,198.02,2015-11-10,y,male
Psyche,https://files.catbox.moe/c2pjrx.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9893,222.62,2020-10-21,y,male
Red Carpet,https://files.catbox.moe/57ft2x.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9888,179.62,2018-08-31,y,male
Rhythm,https://files.catbox.moe/styfcf.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9894,171.9,2017-01-17,y,male
Should I Do,https://files.catbox.moe/lcj5fc.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9891,218.57999999999998,2018-09-08,y,male
Smoky,https://files.catbox.moe/rsx6wt.webm,Joohoney,https://catbox.moe/c/tlkkfp,846,9889,288.22,2020-10-09,y,male
Did You Forget#,https://files.catbox.moe/5xv2da.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9916,215.24,2020-12-05,y,female
Don't forget me,https://files.catbox.moe/17c77m.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9914,279.6,2013-03-06,y,female
Hello,https://files.catbox.moe/0fpsdr.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9918,240.22,2020-10-22,y,female
How Far I'll Go,https://files.catbox.moe/04mnvt.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9917,151.5,2017-01-13,y,female
Only my heart knows,https://files.catbox.moe/ov0d97.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9913,298.86,2018-11-30,y,female
Wind Song,https://files.catbox.moe/n6xndd.webm,Sohyang,https://catbox.moe/c/7q02yi,850,9912,262.28,2017-10-21,y,female
Clicker,https://files.catbox.moe/uwbvph.webm,J.Don,https://catbox.moe/c/md4jmt,851,9945,192.84,2021-02-22,y,male
Addicted,https://files.catbox.moe/21n9xm.webm,Pixy,https://catbox.moe/c/qczn9a,852,16916,207.1,2021-10-06,n,female
Let Me Know,https://files.catbox.moe/hfn1y2.webm,Pixy,https://catbox.moe/c/qczn9a,852,13343,244.18,2021-05-20,n,female
Wings,https://files.catbox.moe/ih8r97.webm,Pixy,https://catbox.moe/c/qczn9a,852,9994,223.54,2021-02-24,n,female
A White Night,https://files.catbox.moe/5gpbb0.webm,Irene,https://catbox.moe/c/i4dkx5,854,10019,310.0,2021-02-23,y,female
Can't,https://files.catbox.moe/796se2.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10052,217.32,2017-09-07,y,male
"Far, far away",https://files.catbox.moe/4mzaxa.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10047,215.24,2016-05-11,y,male
Hate Everything,https://files.catbox.moe/2acbiy.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10046,232.76,2019-12-11,y,male
Tequila,https://files.catbox.moe/9t0mhi.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10045,206.94,2017-06-27,y,male
Where Do We Go From Here,https://files.catbox.moe/eg5yk9.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10049,215.24,2016-05-11,y,male
You,https://files.catbox.moe/u4yk9r.webm,GSoul,https://catbox.moe/c/pgaaa8,856,10044,235.76,2015-01-18,y,male
ANI,https://files.catbox.moe/uv2uha.webm,Ravi,https://catbox.moe/c/z8c0b7,857,17910,182.12,2021-12-07,y,male
Bomb,https://files.catbox.moe/5r3y12.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10070,229.62,2017-01-09,y,male
Bum,https://files.catbox.moe/ndwkxv.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10072,190.72,2021-02-08,y,male
Cardigan,https://files.catbox.moe/tmi6a9.webm,Ravi,https://catbox.moe/c/z8c0b7,857,13893,196.38,2021-06-03,y,male
Flower Garden,https://files.catbox.moe/v8kqor.webm,Ravi,https://catbox.moe/c/z8c0b7,857,14540,173.78,2021-06-14,y,male
Limitless,https://files.catbox.moe/3taxx2.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10075,185.5,2019-11-08,y,male
Nirvana,https://files.catbox.moe/w8an9d.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10074,234.88,2018-01-22,y,male
Paradise,https://files.catbox.moe/u7loi8.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10067,214.02,2020-07-28,y,male
Rockstar,https://files.catbox.moe/4olyai.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10068,194.98,2020-02-24,y,male
Still Nirvana,https://files.catbox.moe/bzlu1u.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10071,222.92000000000002,2019-08-29,y,male
Tuxedo,https://files.catbox.moe/2cbsqr.webm,Ravi,https://catbox.moe/c/z8c0b7,857,10069,225.84,2019-03-05,y,male
VIRUS,https://files.catbox.moe/wfvbzw.webm,Ravi,https://catbox.moe/c/z8c0b7,857,18657,163.98,2022-01-28,y,male
WINNER,https://files.catbox.moe/wowqrc.webm,Ravi,https://catbox.moe/c/z8c0b7,857,18760,189.54,2022-02-08,y,male
Blood Night,https://files.catbox.moe/yinmg6.webm,G-reyish,https://catbox.moe/c/1o2j1o,862,10208,215.06,2021-03-05,n,female
Dancing in the starlit night,https://files.catbox.moe/ek4ted.webm,Majors,https://catbox.moe/c/maf6km,866,11980,188.58,2021-04-16,n,female
Rain on me,https://files.catbox.moe/0u3e8c.webm,Majors,https://catbox.moe/c/maf6km,866,11979,209.78,2021-04-16,n,female
Spit It Out,https://files.catbox.moe/q52q66.webm,Majors,https://catbox.moe/c/maf6km,866,10351,200.9,2021-03-09,n,female
Tu Eres,https://files.catbox.moe/o3ql9r.webm,Newkidd,https://catbox.moe/c/o14nnx,869,10386,205.32,2019-04-25,n,male
Aria,https://files.catbox.moe/43qh6t.webm,Craxy,https://catbox.moe/c/9o5v2e,870,10390,230.84,2020-03-03,n,female
GAIA,https://files.catbox.moe/8vhvcl.webm,Craxy,https://catbox.moe/c/9o5v2e,870,16922,454.72,2021-10-07,n,female
Trigger,https://files.catbox.moe/kc6o2j.webm,Craxy,https://catbox.moe/c/9o5v2e,870,19444,192.5,2022-03-17,n,female
Hard for Me,https://files.catbox.moe/299q1i.webm,Doyoung,https://catbox.moe/c/ratdaj,871,10391,207.44,2018-06-09,y,male
Like A Star,https://files.catbox.moe/ugcsit.webm,Doyoung,https://catbox.moe/c/ratdaj,871,16920,242.5,2021-10-01,y,male
Night Air,https://files.catbox.moe/oxht6s.webm,Doyoung,https://catbox.moe/c/ratdaj,871,10392,190.54,2021-02-19,y,male
Free To Fly 2021,https://files.catbox.moe/3ttsnm.webm,Kangta,https://catbox.moe/c/e2fcdf,874,15276,318.1,2021-07-14,y,male
Blind,https://files.catbox.moe/4ji9zf.webm,Ciipher,https://catbox.moe/c/7v55g4,875,16831,215.7,2021-09-28,n,male
I Like You,https://files.catbox.moe/aaatt1.webm,Ciipher,https://catbox.moe/c/7v55g4,875,10499,248.2,2021-03-15,n,male
Betting,https://files.catbox.moe/xvawaa.webm,Xydo,https://catbox.moe/c/sd9w4k,876,11533,193.76,2020-03-24,y,male
Paradigm,https://files.catbox.moe/jqwwxh.webm,Xydo,https://catbox.moe/c/sd9w4k,876,14627,199.4,2021-06-21,y,male
Killa,https://files.catbox.moe/2ixae0.webm,Mirae,https://catbox.moe/c/hitlyh,877,10532,251.4,2021-03-17,n,male
Marvelous,https://files.catbox.moe/mokf64.webm,Mirae,https://catbox.moe/c/hitlyh,877,18457,224.66,2022-01-12,n,male
Splash,https://files.catbox.moe/las3u1.webm,Mirae,https://catbox.moe/c/hitlyh,877,16166,235.04,2021-08-25,n,male
Adios,https://files.catbox.moe/u1i57z.webm,Hoody,https://catbox.moe/c/ssrlao,878,10544,211.24,2019-10-29,y,female
By Your Side,https://files.catbox.moe/ps66oq.webm,Hoody,https://catbox.moe/c/ssrlao,878,10550,283.34000000000003,2016-12-07,y,female
Golden,https://files.catbox.moe/5o2v04.webm,Hoody,https://catbox.moe/c/ssrlao,878,10551,219.96,2018-04-27,y,female
Hangang,https://files.catbox.moe/a0qlwr.webm,Hoody,https://catbox.moe/c/ssrlao,878,10545,199.8,2017-08-24,y,female
Like You,https://files.catbox.moe/p5vkxi.webm,Hoody,https://catbox.moe/c/ssrlao,878,10552,234.07999999999998,2016-05-31,y,female
Sunshine,https://files.catbox.moe/2yown1.webm,Hoody,https://catbox.moe/c/ssrlao,878,10547,195.72,2018-10-22,y,female
Why,https://files.catbox.moe/qi6fu4.webm,Hoody,https://catbox.moe/c/ssrlao,878,10555,245.78,2018-04-29,y,female
Your Eyes,https://files.catbox.moe/a1nxl8.webm,Hoody,https://catbox.moe/c/ssrlao,878,10546,205.12,2016-12-15,y,female
I go,https://files.catbox.moe/pup4e5.webm,Kei,https://catbox.moe/c/xn9xr0,880,10587,292.06,2019-10-08,y,female
Gone,https://files.catbox.moe/r8miut.webm,Jin,https://catbox.moe/c/3nqyx5,1421,10591,323.06,2013-11-07,y,female
Yours,https://files.catbox.moe/8lcxme.webm,Jin,https://catbox.moe/c/3nqyx5,1421,17472,268.3,2021-11-07,y,male
COSMOS,https://files.catbox.moe/3oseh8.webm,B.I,https://catbox.moe/c/bhclph,883,17525,280.52,2021-11-11,y,male
Daydream,https://files.catbox.moe/8so5za.webm,B.I,https://catbox.moe/c/bhclph,883,18380,200.94,2021-06-09,y,male
Got It Like That,https://files.catbox.moe/08b61w.webm,B.I,https://catbox.moe/c/bhclph,883,13175,173.94,2021-05-14,y,male
Illa Illa,https://files.catbox.moe/lo8nml.webm,B.I,https://catbox.moe/c/bhclph,883,13676,301.5,2021-06-01,y,male
Midnight Blue,https://files.catbox.moe/ffblx0.webm,B.I,https://catbox.moe/c/bhclph,883,10601,171.24,2021-03-19,y,male
Waterfall,https://files.catbox.moe/yk8utk.webm,B.I,https://catbox.moe/c/bhclph,883,13347,165.3,2021-05-20,y,male
I'm Real,https://files.catbox.moe/v2yaj9.webm,Eternity,https://catbox.moe/c/b8fivy,896,10683,196.3,2021-03-22,n,female
My Number,https://files.catbox.moe/zi89am.webm,Cheetah,https://catbox.moe/c/5erk95,897,10689,185.46,2015-08-02,y,female
Villain,https://files.catbox.moe/chphrh.webm,Cheetah,https://catbox.moe/c/5erk95,897,10691,184.34,2021-02-26,y,female
11,https://files.catbox.moe/5ah5gs.webm,Hitchhiker,https://catbox.moe/c/dnmipf,899,10759,231.96,2014-09-11,y,male
NADA,https://files.catbox.moe/b4ixgx.webm,Hitchhiker,https://catbox.moe/c/dnmipf,899,10760,181.82,2019-05-23,y,male
Run,https://files.catbox.moe/k550ea.webm,Sorn,https://catbox.moe/c/opf7w9,900,10762,187.04,2021-03-23,y,female
Hip Song,https://files.catbox.moe/f7f0rn.webm,Scarlet,https://catbox.moe/c/f9ybqy,904,10806,207.06,2014-07-03,n,female
Babomba,https://files.catbox.moe/dp7lwz.webm,Badkiz,https://catbox.moe/c/lbdrhy,905,10814,219.82,2014-11-13,n,female
TMI,https://files.catbox.moe/bitjpu.webm,HotPlace,https://catbox.moe/c/5qpoq7,906,10811,258.44,2019-03-29,n,female
Why Not,https://files.catbox.moe/kmluab.webm,Bulldok,https://catbox.moe/c/38s561,907,10818,209.56,2016-10-20,n,female
Do you want to walk with me#,https://files.catbox.moe/yzv39e.webm,Jukjae,https://catbox.moe/c/gb4ivy,912,10923,225.57999999999998,2020-10-23,y,male
Fall In Love,https://files.catbox.moe/43ezxv.webm,Jukjae,https://catbox.moe/c/gb4ivy,912,15516,240.16,2021-07-31,y,male
Letter,https://files.catbox.moe/9p66x9.webm,Jukjae,https://catbox.moe/c/gb4ivy,912,10907,213.24,2019-11-25,y,male
"Shining, My 2006",https://files.catbox.moe/ha2qsn.webm,Jukjae,https://catbox.moe/c/gb4ivy,912,10909,298.2,2020-11-12,y,male
Finale,https://files.catbox.moe/icjdos.webm,H.U.B,https://catbox.moe/c/42uadd,913,10932,193.8,2018-11-09,n,female
Swagger Time,https://files.catbox.moe/7ryrum.webm,MAP6,https://catbox.moe/c/i8rk4l,919,11513,201.4,2016-05-24,n,male
Bobbin,https://files.catbox.moe/sxgm4u.webm,Blitzers,https://catbox.moe/c/dodru9,920,18342,194.5,2022-01-03,n,male
Breathe Again,https://files.catbox.moe/72okl0.webm,Blitzers,https://catbox.moe/c/dodru9,920,13137,234.3,2021-05-12,n,male
Hop-in,https://files.catbox.moe/n13ah1.webm,Blitzers,https://catbox.moe/c/dodru9,920,17503,282.24,2021-11-08,n,male
Will Make a Mistake,https://files.catbox.moe/jbf227.webm,Blitzers,https://catbox.moe/c/dodru9,920,16911,219.54,2021-10-06,n,male
Spider,https://files.catbox.moe/zvrqk2.webm,Hoshi,https://catbox.moe/c/67cfat,921,11220,210.86,2021-04-02,y,male
Blah,https://files.catbox.moe/it1kku.webm,PLT,https://catbox.moe/c/i7utvf,925,11254,247.2,2018-01-03,n,male
Blind,https://files.catbox.moe/07zr0f.webm,PLT,https://catbox.moe/c/i7utvf,925,11256,247.74,2018-02-08,n,male
Hocus Pocus,https://files.catbox.moe/ao91ip.webm,PLT,https://catbox.moe/c/i7utvf,925,11694,211.82,2018-05-18,n,male
Igoholic,https://files.catbox.moe/9jnrzz.webm,PLT,https://catbox.moe/c/i7utvf,925,11696,202.98,2018-09-17,n,male
Montage,https://files.catbox.moe/0q2jz8.webm,Guckkasten,https://catbox.moe/c/7fp601,933,11453,237.8,2012-06-20,n,male
Pulse,https://files.catbox.moe/yqavhj.webm,Guckkasten,https://catbox.moe/c/7fp601,933,11458,230.76,2017-11-06,n,male
Transform,https://files.catbox.moe/9an0t3.webm,Guckkasten,https://catbox.moe/c/7fp601,933,11455,234.0,2014-11-25,n,male
Outside Castle,https://files.catbox.moe/8q7fm4.webm,H.O.T,https://catbox.moe/c/0pfbpn,934,11478,321.98,2010-09-04,n,male
Warrior's Descendant,https://files.catbox.moe/jwmw07.webm,H.O.T,https://catbox.moe/c/0pfbpn,934,17420,267.9,1996-09-07,n,male
Break,https://files.catbox.moe/l5qoea.webm,Beenzino,https://catbox.moe/c/pr45ps,941,11650,214.52,2015-10-19,y,male
How Do I Look#,https://files.catbox.moe/9xktk6.webm,Beenzino,https://catbox.moe/c/pr45ps,941,11657,223.07999999999998,2014-07-18,y,male
January,https://files.catbox.moe/0cimpc.webm,Beenzino,https://catbox.moe/c/pr45ps,941,11652,248.4,2016-07-29,y,male
Life In Color,https://files.catbox.moe/sq03gb.webm,Beenzino,https://catbox.moe/c/pr45ps,941,11649,225.3,2016-05-27,y,male
OKGO,https://files.catbox.moe/uj6r7x.webm,Beenzino,https://catbox.moe/c/pr45ps,941,11651,232.54,2019-05-08,y,male
Shower of Tears,https://files.catbox.moe/yjaebt.webm,Baechigi,https://catbox.moe/c/v4vlv4,944,12191,233.84,2013-01-14,n,male
Control Me,https://files.catbox.moe/w18rr3.webm,Colde,https://catbox.moe/c/ytf27s,949,11770,204.56,2019-09-06,y,male
"Don't Leave Me, My Love",https://files.catbox.moe/w1z5cg.webm,Colde,https://catbox.moe/c/ytf27s,949,11772,297.52,2020-01-09,y,male
Freedom,https://files.catbox.moe/wa7odq.webm,Colde,https://catbox.moe/c/ytf27s,949,11779,226.66,2018-09-11,y,male
I fxxking love you,https://files.catbox.moe/w74v3b.webm,Colde,https://catbox.moe/c/ytf27s,949,11775,162.14,2019-05-31,y,male
Light,https://files.catbox.moe/5ociqc.webm,Colde,https://catbox.moe/c/ytf27s,949,11784,233.8,2021-04-01,y,male
Sunflower,https://files.catbox.moe/xyup00.webm,Colde,https://catbox.moe/c/ytf27s,949,11771,257.32,2018-09-13,y,male
The Museum,https://files.catbox.moe/85f357.webm,Colde,https://catbox.moe/c/ytf27s,949,11781,202.02,2021-01-25,y,male
Treasure,https://files.catbox.moe/rvju4m.webm,Colde,https://catbox.moe/c/ytf27s,949,11773,223.42000000000002,2020-07-11,y,male
WA-R-R,https://files.catbox.moe/velthk.webm,Colde,https://catbox.moe/c/ytf27s,949,11786,271.76,2019-05-31,y,male
When Dawn Comes Again,https://files.catbox.moe/v43qe6.webm,Colde,https://catbox.moe/c/ytf27s,949,15377,276.5,2021-07-21,y,male
Your Dog Loves You,https://files.catbox.moe/7ccbmz.webm,Colde,https://catbox.moe/c/ytf27s,949,11769,299.36,2018-04-28,y,male
WAVE,https://files.catbox.moe/ok127v.webm,LIMESODA,https://catbox.moe/c/sk3x6u,950,11794,243.76,2019-10-04,n,female
Z Z Z,https://files.catbox.moe/lwj9nr.webm,LIMESODA,https://catbox.moe/c/sk3x6u,950,11796,202.98,2017-07-12,n,female
Dawn,https://files.catbox.moe/voezvr.webm,KCM,https://catbox.moe/c/ej8ayn,951,11798,304.16,2018-01-27,y,male
I Count Three,https://files.catbox.moe/i3arvu.webm,KCM,https://catbox.moe/c/ej8ayn,951,11936,352.04,2020-01-24,y,male
Remember,https://files.catbox.moe/08e6x8.webm,KCM,https://catbox.moe/c/ej8ayn,951,11800,252.66,2016-08-17,y,male
Elegante,https://files.catbox.moe/764wdp.webm,Azer,https://catbox.moe/c/kuuffw,956,11896,216.57999999999998,2021-03-04,n,female
Dream In A Dream,https://files.catbox.moe/ctm8lf.webm,Ten,https://catbox.moe/c/lrhrhj,958,11921,221.8,2017-04-07,y,male
New Heroes,https://files.catbox.moe/fktylt.webm,Ten,https://catbox.moe/c/lrhrhj,958,11920,187.96,2018-04-06,y,male
No More X,https://files.catbox.moe/uo8pmi.webm,TO1,https://catbox.moe/c/si4x5h,960,17422,192.18,2021-11-04,n,male
Son of Beast,https://files.catbox.moe/yy6e4z.webm,TO1,https://catbox.moe/c/si4x5h,960,13340,190.62,2021-05-20,n,male
DINDIN IS DINDIN,https://files.catbox.moe/32w2hg.webm,DinDin,https://catbox.moe/c/noy8fg,964,11999,208.86,2018-12-26,y,male
I’m not myself when I’m around you,https://files.catbox.moe/ie1ic4.webm,DinDin,https://catbox.moe/c/noy8fg,964,17148,228.04,2021-10-14,y,male
Diet,https://files.catbox.moe/q4b9hp.webm,Peakboy,https://catbox.moe/c/wic3b4,967,12043,270.88,2020-08-18,y,male
GYOPO HAIRSTYLE,https://files.catbox.moe/ccizhq.webm,Peakboy,https://catbox.moe/c/wic3b4,967,15425,241.52,2021-07-25,y,male
