id,id_parent,nome,vtype,vlink,id_artist,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,promoted,dead,promotedviews
410,344,"Do you love me",dance,gwVWMmcM7HQ,4,2013-08-06,7097681,79526,1305,"2020-06-21 21:00:02",724,20,n,n,0
415,NULL,"I am the best",main,j7_lSP8Vc3o,4,2011-06-27,262187945,2032093,76125,"2020-06-22 00:45:02",100103,1960,n,n,0
416,415,"I am the best",dance,fl19JYqW6MI,4,2011-06-30,24176533,223479,4665,"2020-06-21 08:30:02",5788,179,n,n,0
420,NULL,"Like Monkey ft. Akon",main,quE6Cq4Q2bs,219,2012-07-09,14104110,142661,8178,"2020-06-21 08:31:01",1331,24,n,n,0
421,0,"Like This",main,7EZTUYwjWBs,219,2012-06-02,33367505,200377,9553,"2020-06-21 03:44:02",3702,65,n,n,0
423,NULL,"Be My Baby",main,3fy4cqWMhyI,219,2011-11-06,46925105,236569,15505,"2020-06-21 02:56:01",7061,71,n,n,0
424,0,"Nobody (english version)",main,BA7fdSkp8ds,219,2009-07-27,90317462,405850,21367,"2020-06-21 02:08:02",44057,366,n,n,0
425,0,"Nobody (Korean version)",main,QZBn1e9pr2Q,219,2008-12-14,16374197,174824,3621,"2020-06-21 04:28:02",19380,347,n,n,0
429,421,"Like This",dance,E38Cdod47Zc,219,2012-06-05,11043409,65938,1262,"2020-06-21 08:33:02",801,13,n,n,0
431,420,"Like Money",dance,4wzRRTXSGHo,219,2012-09-04,8379851,54525,1119,"2020-06-21 08:31:01",694,7,n,n,0
432,NULL,"Dream Girl",main,vhxjEXDAy6s,172,2013-02-19,22618592,246527,4729,"2020-06-21 08:36:01",2412,51,n,n,0
433,NULL,Sherlock,main,8kyG5tTZ1iE,172,2012-03-22,39947379,386874,9041,"2020-06-21 03:16:02",3657,98,n,n,0
434,433,Sherlock,dance,e0HYZxIzj8s,172,2012-03-22,8994464,93963,945,"2020-06-21 08:32:01",1586,39,n,n,0
435,433,Sherlock,alternate,N8VRaGe3Cqs,172,2012-03-25,12682670,152535,1910,"2020-06-21 08:33:02",7289,130,n,n,0
436,432,"Dream Girl",duplicate,EzNaAY2yn6g,172,2013-02-19,3956595,64118,1178,"2020-06-21 08:33:02",152,3,n,n,0
437,NULL,Everybody,main,hKbNV-4b_g8,172,2013-10-10,42473362,452926,10373,"2020-06-21 03:08:01",7136,144,n,n,0
438,437,Everybody,dance,GUf7hbpmFLg,172,2013-10-21,13600956,186816,2292,"2020-06-21 08:34:01",1532,39,n,n,0
439,0,Danger,main,UF8m2JIDjKU,198,2014-08-15,28485454,406254,8714,"2020-06-21 04:41:02",9438,231,n,n,0
440,439,Danger,dance,CGvWxSVm9QE,198,2014-09-01,8661665,133194,1200,"2020-06-21 08:35:01",2798,78,n,n,0
441,0,"Crazy (Guilty Pleasure)",main,6yIDkbbdOoE,109,2015-01-08,9935712,226639,3676,"2020-06-21 08:35:01",1502,41,n,n,0
451,0,"Trouble Maker",main,s-zRAQmKUkI,205,2011-11-30,98882193,676365,21239,"2020-06-21 23:04:30",14897,272,n,n,0
454,0,Now,main,6pw972Kl3L0,205,2013-10-27,48086997,417313,22515,"2020-06-21 02:53:01",11498,221,n,n,0
455,454,Now,dance,LNHN8nysr1Y,205,2013-11-18,12329111,119334,1727,"2020-06-21 08:34:01",2582,42,n,n,0
458,454,Now,duplicate,rmbvqYvpKXo,205,2013-11-03,10621469,152274,5232,"2020-06-21 21:01:02",1644,28,n,n,0
460,NULL,"Good Luck",main,Hs8QGv2VqJA,26,2014-06-15,39294864,333976,6224,"2020-06-21 03:17:01",4819,52,n,n,0
461,NULL,Shadow,main,7Y3ZRYQl4Qo,26,2013-07-18,29498885,219749,4664,"2020-06-21 04:04:30",3645,23,n,n,0
462,NULL,"Beautiful Night",main,ckIGhwQtd-c,26,2012-07-21,52314091,372689,10042,"2020-06-21 02:45:01",7010,73,n,n,0
463,NULL,Beautiful,main,Ur7mtOA1ST4,26,2010-11-15,34852358,207805,4887,"2020-06-21 03:37:01",2243,35,n,n,0
464,NULL,Breath,main,HTbC1UsBtek,26,2010-09-29,31029324,160018,3651,"2020-06-21 03:55:02",2684,22,n,n,0
465,0,Shock,main,JXxGo1MvNls,26,2010-07-26,33483250,184571,3874,"2020-06-21 03:43:02",5581,43,n,n,0
466,NULL,"Bad Girl",main,fA_rXpyF67s,26,2010-07-15,23994487,130824,3039,"2020-06-21 10:13:01",1661,18,n,n,0
469,0,LUV,main,8dVjSvLzD1I,18,2014-11-23,63635247,325475,11341,"2020-06-21 02:30:01",13679,98,n,n,0
470,NULL,Mr.Chu,main,K5H-GvnNz2Y,18,2014-03-30,68690342,378975,13282,"2020-06-21 02:23:01",33384,294,n,n,0
472,499,NoNoNo,duplicate,n3XJQtJWKJM,18,2013-07-04,17572109,109515,4500,"2020-06-21 21:03:02",411,17,n,n,0
474,470,Mr.Chu,dance,3ufOKeatF5g,18,2014-05-28,10458052,62436,1673,"2020-06-21 21:07:01",1392,29,n,n,0
475,470,Mr.Chu,duplicate,fS9xABgSk_g,18,2014-03-30,19943608,167978,5144,"2020-06-21 21:08:01",1395,23,n,n,0
476,NULL,"Number Nine",main,Qk52ypnGs68,193,2013-10-09,67346997,390473,17430,"2020-06-21 02:24:01",25614,205,n,n,0
477,476,"Number Nine",alternate,rXROouXOzzo,193,2013-10-16,1109364,14846,560,"2020-06-21 08:37:02",142,1,n,n,0
482,483,"Sexy Love",duplicate,vb___tTA1po,193,2012-09-02,9792115,102175,8397,"2020-06-21 08:36:01",2834,49,n,n,0
483,0,"Sexy Love",main,ShVRP09NCO4,193,2012-09-02,60827681,301343,39835,"2020-06-21 02:34:02",29456,188,n,n,0
486,483,"Sexy Love",alternate,mjknp1nWGjY,193,2012-09-05,1987665,22437,4389,"2020-06-21 08:37:02",177,1,n,n,0
487,NULL,Miniskirt,main,q6f-LLM1H6U,16,2014-01-15,81393545,370084,17724,"2020-06-21 02:16:02",25194,200,n,n,0
488,NULL,"Like a Cat",main,qEYOyZVWlzs,16,2014-11-10,54981507,351154,12720,"2020-06-21 02:42:02",9505,174,n,n,0
489,0,"Short Hair",main,N5wzkQvzp4c,16,2014-06-18,37517882,158281,7239,"2020-06-21 03:26:02",7290,64,n,n,0
490,487,Miniskirt,dance,56hGcCt0NuU,16,2014-01-15,12840520,69166,1796,"2020-06-21 08:37:02",4863,72,n,n,0
492,487,Miniskirt,dance,8CP9CxY7d3E,16,2014-01-15,5556471,31340,773,"2020-06-21 08:40:02",1754,24,n,n,0
495,488,"Like a Cat",dance,sYmuYf73UzQ,16,2014-11-22,5596664,64367,1360,"2020-06-21 08:38:01",601,10,n,n,0
496,488,"Like a Cat",dance,srK7Vj5p9Tg,16,2014-11-20,23562625,131980,4087,"2020-06-21 08:38:02",5660,58,n,n,0
501,NULL,"Black & White",main,ntkLP26htZA,69,2011-01-17,15018444,78690,1908,"2020-06-21 08:39:02",1695,7,n,n,0
503,NULL,"Flash Back",main,t0IKUhydr_8,11,2012-06-19,21317975,129819,4837,"2020-06-21 08:41:02",3621,50,n,n,0
504,503,"Flash Back",dance,IPsoes0eoU0,11,2012-06-29,9766753,49290,863,"2020-06-21 08:39:02",3348,29,n,n,0
505,0,Overdose,main,MjXHE2foamc,64,2014-05-06,27811298,455358,9290,"2020-06-21 06:01:01",4860,193,n,n,0
506,0,Overdose,main,TI0DGvqKZTI,373,2014-05-06,214311490,2201651,67746,"2020-06-22 00:48:02",51729,865,n,n,0
507,0,"Miracles in December",main,yVLxRXoLaas,63,2013-12-04,51694877,740150,11667,"2020-06-21 02:47:01",11114,414,n,n,0
508,NULL,Growl,main,I3dezFzsNss,61,2013-07-31,230067093,2193844,60950,"2020-06-22 00:48:02",69049,1157,n,n,0
513,508,Growl,dance,tiV4yyZF4mc,61,2013-08-12,39191376,431197,6834,"2020-06-21 03:18:02",9173,253,n,n,0
515,508,Growl,alternate,AUs-hBjU9w8,61,2013-08-20,38675748,517173,10278,"2020-06-21 03:21:02",4723,206,n,n,0
517,0,Wolf,main,gAal8xHfV0c,61,2013-05-30,140826758,1525351,50342,"2020-06-21 02:00:01",30711,823,n,n,0
521,0,"What is Love",main,t6fPzVNIEB0,373,2012-01-29,36407488,485182,12660,"2020-06-21 03:31:02",7261,273,n,n,0
522,0,History,main,vdejiaoEhFc,373,2012-03-08,83470444,755072,19638,"2020-06-21 02:13:02",11209,285,n,n,0
523,522,History,dance,sPPGu5tnmtw,373,2012-03-13,23804628,230501,3954,"2020-06-21 08:40:02",2689,76,n,n,0
524,0,Mama,main,KH6ZwnqZ7Wo,373,2012-04-07,84652425,1098917,34679,"2020-06-21 02:12:01",24310,727,n,n,0
528,NULL,Fiction,main,ZAzWT8mRoR0,26,2011-05-16,89589330,558931,11144,"2020-06-21 02:08:02",32523,213,n,n,0
533,534,"I Need a Girl",duplicate,nWq4evFjYrU,199,2010-07-09,6996216,72203,1247,"2020-06-21 08:41:02",6083,53,n,n,0
534,0,"I Need a Girl",main,BuuiBjL09KY,199,2010-07-09,64145267,234032,6188,"2020-06-21 02:29:01",3795,38,n,n,0
535,NULL,Lucifer,main,Dww9UjJ4Dt8,172,2010-07-19,111418266,753112,20850,"2020-06-21 02:03:02",25555,408,n,n,0
536,535,Lucifer,dance,ovztfpWPo5M,172,2010-08-03,24482169,194858,2405,"2020-06-21 10:18:01",9041,326,n,n,0
539,NULL,"Every Night",main,SVgkNW2cENQ,60,2012-10-03,43566741,269261,8314,"2020-06-21 03:06:01",8227,68,n,n,0
541,NULL,UP&DOWN,main,hfXZ6ydgZyo,60,2014-08-26,103782921,867229,31718,"2020-06-21 02:06:01",29015,483,n,n,0
542,0,Bloom,main,K64mb5KUhhs,70,2012-10-04,16498472,95125,5911,"2020-06-21 08:46:01",1915,22,n,n,0
547,NULL,Lipstick,main,0Z9R57maGvc,153,2012-09-11,17391854,114659,4616,"2020-06-21 21:09:01",3026,32,n,n,0
551,NULL,"Bad Girl, Good Girl",main,8TeeJvcBdLA,142,2010-06-30,66937210,481835,12062,"2020-06-21 02:25:02",34067,488,n,n,0
552,NULL,Hush,main,dp0F18FFCTE,142,2013-11-05,56114583,457074,11399,"2020-06-21 02:40:02",18865,271,n,n,0
553,NULL,"I don't need a man",main,EkSOOiMDGiY,142,2012-10-14,46202150,359694,9747,"2020-06-21 02:59:01",10067,123,n,n,0
554,NULL,"Good-bye Baby",main,EYKO1za5mX0,142,2011-07-17,47341452,270796,8842,"2020-06-21 02:55:01",17469,227,n,n,0
555,NULL,Breath,main,wTnwjlDhAY4,142,2010-09-26,38517589,191542,8343,"2020-06-21 03:23:01",5589,52,n,n,0
556,0,Touch,main,aF8Fst_zonU,142,2012-02-19,20497163,130419,4687,"2020-06-21 04:53:02",4995,63,n,n,0
562,NULL,Lovey-Dovey,main,_sa1GWrN6eQ,193,2012-01-01,13376996,75978,3087,"2020-06-21 21:12:01",1978,23,n,n,0
563,562,Lovey-Dovey,alternate,CJ0djllyqwY,193,2012-01-11,39623681,190049,7303,"2020-06-21 01:56:01",36892,119,n,n,0
567,562,Lovey-Dovey,alternate,whL-2sa708A,193,2012-01-17,4726663,26387,1004,"2020-06-21 21:23:02",229,0,n,n,0
568,NULL,"Go Crazy!",main,uwD51VS0Uko,5,2014-09-09,31057399,353025,8013,"2020-06-21 03:55:02",5100,62,n,n,0
569,NULL,A.D.T.O.Y.,main,AFnV7Y6iwrA,5,2013-05-11,27548821,256280,4424,"2020-06-21 06:03:01",5464,51,n,n,0
570,NULL,"Hands Up",main,KgrB2KBZws4,5,2011-06-20,64099510,450407,12868,"2020-06-21 02:29:01",24536,301,n,n,0
571,568,"Go Crazy!",dance,ZFbXInOWXDQ,5,2014-09-25,8873496,142825,1234,"2020-06-21 08:41:02",2207,51,n,n,0
573,568,"Go Crazy!",alternate,_Jgln2RmY-k,5,2014-09-14,1947783,53488,567,"2020-06-21 08:42:02",118,0,n,n,0
574,NULL,"I'll Be Back",main,jMdofhj9WKU,5,2010-10-11,30632152,140444,5763,"2020-06-21 03:57:01",11616,68,n,n,0
575,0,"Again & Again",main,cUgReo37ECw,5,2009-04-15,23992466,125736,2807,"2020-06-21 08:42:02",8581,86,n,n,0
576,569,A.D.T.O.Y.,dance,CrMYNX30l4s,5,2013-05-20,7634186,80906,804,"2020-06-21 08:43:02",1235,23,n,n,0
577,NULL,"Just One Day",main,DTcKkcyS410,40,2014-04-06,142071694,2012138,23713,"2020-06-21 12:59:01",89042,2536,n,n,0
578,0,"War of Hormone",main,XQmpVHUi-0A,40,2014-10-21,232797275,2925857,49755,"2020-06-22 00:47:01",110028,2619,n,n,0
579,NULL,Danger,main,bagj78IQ3l0,40,2014-08-19,148277858,2019979,31136,"2020-06-22 00:58:01",71705,1776,n,n,0
580,NULL,N.O.,main,mmgxPLLLyVo,40,2013-09-10,80539080,1303173,16856,"2020-06-21 02:16:02",25410,845,n,n,0
581,NULL,"Boy in Luv",main,m8MfJg68oCs,40,2014-02-11,336201028,3979113,106129,"2020-06-22 00:42:02",91290,2474,n,n,0
583,579,Danger,dance,vJwHIpEogEY,40,2014-08-24,37332536,608862,3933,"2020-06-21 03:27:02",12948,557,n,n,0
584,0,Lollipop,main,zIRW_elc-rY,29,2009-05-15,88553827,535550,16989,"2020-06-21 02:09:02",18141,483,n,n,0
586,0,"We are in love",main,nJ31sMmytHU,194,2011-12-21,58649568,338487,7481,"2020-06-21 01:46:02",42461,272,n,n,0
588,NULL,"Roly-Poly in Copacabana",main,3Xolk2cFzlo,193,2011-08-02,55937643,239184,10471,"2020-06-21 02:41:02",21189,170,n,n,0
589,NULL,"Roly Poly",main,afwK0Mv0IsY,193,2011-06-28,21352260,121770,5798,"2020-06-21 21:15:01",8920,94,n,n,0
590,NULL,"Cold Rain",main,ZT9zbZGB2gE,7,2015-01-25,8303463,111588,3300,"2020-06-21 08:43:02",638,7,n,n,0
591,0,Crazy,main,1nCLBTmjJBY,7,2015-02-08,134701581,1284411,27461,"2020-06-21 01:44:02",47661,797,n,n,0
593,NULL,Drama,main,0meMvE_7i1s,9,2015-01-22,6580496,43201,1180,"2020-06-21 21:16:02",1463,14,n,n,0
594,593,Drama,dance,j0BgmTJzBgI,9,2015-01-23,2877054,14133,313,"2020-06-21 08:44:02",232,7,n,n,0
597,NULL,Wild,main,fwN_Axs7pL4,9,2013-05-08,13432922,85502,2310,"2020-06-21 21:27:02",2852,28,n,n,0
598,597,Wild,alternate,T6aRKV9wDZU,9,2013-05-14,1608984,10028,246,"2020-06-21 08:47:01",189,6,n,n,0
599,NULL,Glue,main,I191r0eLdc4,9,2013-12-03,7463507,45219,1817,"2020-06-21 21:34:02",1804,20,n,n,0
600,NULL,Dolls,main,qW6D8rYppwY,9,2013-01-23,7663914,58386,1585,"2020-06-21 08:44:30",1823,23,n,n,0
601,NULL,Gun,main,Ndy1J859n5I,9,2013-10-13,5222905,34197,1093,"2020-06-21 08:50:01",1025,9,n,n,0
603,NULL,News,main,MC_SKIkZ9PE,9,2012-01-10,4290422,25073,745,"2020-06-21 08:45:01",895,10,n,n,0
604,599,Glue,alternate,yZs47U-dYWM,9,2013-12-09,1377023,0,0,"2020-06-21 08:46:01",175,0,n,n,0
605,NULL,Confused,main,R1-BTf3_Mys,16,2013-10-09,20657531,92094,3269,"2020-06-21 08:47:01",4629,38,n,n,0
606,0,MOYA,main,u1vE2mxtCIg,248,2013-07-25,15244751,102138,2954,"2020-06-21 08:47:01",1630,20,n,n,0
607,NULL,Elvis,main,e5KOIrBcwj8,16,2012-07-29,8828454,71482,3113,"2020-06-21 21:29:02",1689,30,n,n,0
610,NULL,Mystery,main,wv7Yn31Efx0,26,2012-02-14,15233794,101525,1952,"2020-06-21 21:33:02",903,9,n,n,0
613,NULL,"Love Again",main,hY8ZPvupO14,142,2010-06-21,8437348,32340,1200,"2020-06-21 08:48:01",370,7,n,n,0
614,0,"Oh! My God",main,04FdisNU3vw,77,2012-04-17,8065561,54706,3246,"2020-06-21 08:49:02",515,4,n,n,0
615,NULL,Ticket,main,_aOq_1T8XY0,9,2012-03-07,3845394,29355,985,"2020-06-21 08:51:01",566,14,n,n,0
616,NULL,"The Shadow",main,8fHERLFv-FU,33,2012-08-17,8904457,80793,1771,"2020-06-21 08:49:02",764,7,n,n,0
617,NULL,"Only One",main,PQjovLrnvVo,33,2012-07-21,46804669,329644,8446,"2020-06-21 02:56:01",11856,118,n,n,0
618,NULL,Energetic,main,qE05Bv1e_fo,33,2009-07-23,10748543,58779,1610,"2020-06-21 08:50:01",904,6,n,n,0
619,NULL,Disturbance,main,ac4e7PRl_Ec,33,2013-01-27,14994430,112466,4745,"2020-06-21 08:51:01",819,8,n,n,0
620,NULL,Copy&Paste,main,hhBwPj7NpBk,33,2010-09-27,6559136,39946,1065,"2020-06-21 08:52:01",490,13,n,n,0
621,617,"Only One",duplicate,ucJ95RzLHvA,33,2012-07-24,4164608,46354,934,"2020-06-21 08:51:01",656,4,n,n,0
622,NULL,"Hurricane Venus",main,vz7Gstx5ogk,33,2010-08-08,8905714,60546,1486,"2020-06-21 08:53:02",937,14,n,n,0
628,0,Lonely,main,rz8zZs09Rfk,88,2013-11-25,5519944,60514,1257,"2020-06-21 21:30:01",613,4,n,n,0
629,0,"One way love",main,0CbE3SqbOdY,88,2013-11-26,15145592,98603,3210,"2020-06-21 21:28:02",2844,9,n,n,0
630,0,"Let it Go",main,-fADwldePg0,88,2014-02-25,16353155,234174,8627,"2020-06-21 21:29:01",1114,21,n,n,0
631,NULL,"Don't Touch Me",main,2a5zTTYaNl8,13,2014-09-24,29871016,195795,4146,"2020-06-21 04:01:02",7119,59,n,n,0
632,NULL,"I will show you",main,MCEcWcIww5k,13,2012-10-15,78559202,566567,11785,"2020-06-21 02:17:02",38942,388,n,n,0
633,NULL,"Good bye my love",main,DRWyDl26Qt0,13,2014-08-12,10750289,83278,1144,"2020-06-21 08:52:01",2989,83,n,n,0
635,NULL,Heaven,main,L9ro1KjkJMg,13,2012-02-08,26746124,225452,2776,"2020-06-21 05:49:02",5220,74,n,n,0
637,0,"Stop Stop it",main,R_DX64EwH9M,80,2014-11-16,72383335,894464,11827,"2020-06-21 02:20:01",22107,504,n,n,0
638,NULL,A,main,eISomx-VMow,80,2014-06-22,111138893,1157439,17001,"2020-06-21 02:04:02",20776,437,n,n,0
639,637,"Stop Stop it",alternate,PXv1o9sV1H8,80,2014-11-23,5706634,101402,776,"2020-06-21 08:54:02",1708,94,n,n,0
640,637,"Stop Stop it",dance,EkedncBy90k,80,2014-11-24,19003605,226745,1750,"2020-06-21 08:53:02",2117,70,n,n,0
641,637,"Stop Stop it",dance,M1MCRD24yxs,80,2014-11-28,10781212,183087,833,"2020-06-21 08:55:02",1204,69,n,n,0
642,0,"Girls Girls Girls",main,2sAoKmg7qPI,80,2014-01-14,88223844,1104795,17856,"2020-06-21 02:09:02",33646,825,n,n,0
643,638,A,dance,K2Y3tdNmHGs,80,2014-07-08,11735013,152517,1012,"2020-06-21 08:54:02",1035,40,n,n,0
644,NULL,Magnetic,main,96TS8ocpKek,80,2014-12-02,21215407,230864,1975,"2020-06-21 08:56:01",1282,55,n,n,0
645,NULL,"I Like you",main,pB8o0QujQ4A,80,2014-03-07,19525977,244713,1820,"2020-06-21 08:55:02",1345,39,n,n,0
646,645,"I Like you",dance,Df4rFxE4AMs,80,2014-03-12,11147597,161852,961,"2020-06-21 08:57:02",1347,64,n,n,0
650,3,"Good Day (Japanese)",alternate,oa-OyMfYaX0,98,2012-03-13,7711019,45610,1325,"2020-06-21 08:55:02",1848,10,n,n,0
653,6,"You & I (Japanese)",alternate,eAmsTPSneJo,98,2012-07-10,7376704,50258,1732,"2020-06-21 21:32:01",2119,21,n,n,0
654,0,Holler,main,uXfxVm3V55I,79,2014-09-16,27208557,275775,21798,"2020-06-21 05:40:02",3171,46,n,n,0
659,NULL,"My Copycat",main,rqSF_9Zf0n4,153,2014-08-17,13342369,125577,3019,"2020-06-21 21:33:02",3281,44,n,n,0
661,NULL,"Abing Abing",main,BmjDyCF87dE,153,2014-05-19,5213054,40444,1202,"2020-06-21 08:58:02",905,8,n,n,0
662,NULL,"Shangai Romance",main,jxxoq7uqnbU,153,2011-10-12,11673653,78757,2441,"2020-06-21 08:57:02",3485,50,n,n,0
663,NULL,TRAP,main,IsXB5eRMRno,84,2013-06-07,81979790,814172,12082,"2020-06-21 02:15:02",32107,363,n,n,0
666,NULL,Mask,main,jnROp2RyanM,186,2014-08-20,10371403,54928,3275,"2020-06-21 09:01:02",3101,15,n,n,0
667,668,Marionette,alternate,ObmOW5GZRP8,186,2014-02-14,1273907,10593,2559,"2020-06-21 08:59:02",155,3,n,n,0
668,0,Marionette,main,NCQpzHPYRUc,186,2014-02-11,18434228,139145,45393,"2020-06-21 08:59:02",3144,22,n,n,0
670,NULL,"Rocket Girl",main,NUS5Vp3hT6o,186,2011-08-31,1251742,8231,2358,"2020-06-21 09:01:02",114,1,n,n,0
671,469,LUV,dance,5XYxuVYmR6A,18,2014-12-24,9242808,61107,1408,"2020-06-21 21:34:02",612,18,n,n,0
672,0,"My My",main,YDI2G9jzN-U,18,2011-11-22,15663537,67142,3388,"2020-06-21 21:40:01",181,0,n,n,0
673,NULL,"Secret Garden",main,HBxDL2lUX6A,18,2013-07-19,4062764,33337,793,"2020-06-21 09:03:02",248,5,n,n,0
674,NULL,"I Don't Know",main,_L0O1VJjh_A,18,2011-04-18,10701992,46333,2463,"2020-06-21 21:40:02",152,3,n,n,0
675,NULL,FACE,main,gyXy0m-4bvE,151,2012-03-14,114073610,1177907,22660,"2020-06-21 02:03:02",16499,284,n,n,0
676,NULL,"Good Bye Bye",main,6G5TuESCdLw,151,2014-07-08,13791578,189668,1896,"2020-06-21 21:36:30",2211,22,n,n,0
677,NULL,"Sleep Talking",main,6UyMeMyJ2yg,151,2013-08-21,12526574,149567,2296,"2020-06-21 04:55:02",1787,36,n,n,0
678,NULL,Hello,main,MwlKalNwGdk,151,2013-02-12,22518056,256690,3669,"2020-06-21 04:56:01",3394,54,n,n,0
679,NULL,Action,main,JRG_ZA0oPcA,151,2012-07-10,28618550,273901,5608,"2020-06-21 04:12:02",4484,67,n,n,0
680,NULL,"Fine Girl",main,HzTnBbYogPM,151,2013-09-02,3264825,51361,473,"2020-06-21 09:02:02",124,6,n,n,0
681,NULL,"Not Over You",main,1zUE8BhMHBE,151,2012-08-12,3706964,52805,620,"2020-06-21 09:03:02",571,13,n,n,0
682,678,Hello,alternate,NYFEFurC9XQ,151,2013-03-04,2118702,30241,288,"2020-06-21 09:04:02",129,8,n,n,0
684,NULL,Sandy,main,Rn1ILpMOGz4,151,2012-10-15,3083744,42358,529,"2020-06-21 09:03:02",220,10,n,n,0
685,NULL,"Last Romeo",main,L7kaScuQ0KM,96,2014-05-20,17789371,228636,3246,"2020-06-21 09:04:30",2918,29,n,n,0
686,NULL,Back,main,YiiqHq_kNnU,96,2014-07-20,28316573,384547,4439,"2020-06-21 06:06:01",9125,148,n,n,0
688,NULL,Destiny,main,BDbpE6qHDSA,96,2013-07-15,20760663,219042,3643,"2020-06-21 09:05:02",2890,43,n,n,0
689,NULL,Request,main,HfI-wYRrp5s,96,2013-09-26,5588120,87090,755,"2020-06-21 09:06:01",708,11,n,n,0
690,NULL,BTD,main,F8s8v9Mj8XM,96,2011-01-17,13102555,120024,1735,"2020-06-21 09:05:02",2678,38,n,n,0
692,686,Back,dance,pxsDPxRfV0E,96,2014-09-26,5226082,84444,469,"2020-06-21 09:07:01",544,14,n,n,0
693,685,"Last Romeo",dance,Keux-aGfoM4,96,2014-09-03,5901338,88758,500,"2020-06-21 09:05:02",859,19,n,n,0
694,686,Back,duplicate,2nxNwzXIdtA,96,2014-08-08,6520081,106579,792,"2020-06-21 09:06:01",1590,27,n,n,0
695,4819,"Sixth Sense",duplicate,tdH1GwyZJuY,37,2011-09-22,6170604,45492,1818,"2020-06-21 04:56:01",211,5,n,n,0
696,NULL,Sign,main,m3ydJMw5loU,37,2010-08-26,2997527,18584,356,"2020-06-21 04:51:01",1212,4,n,n,0
697,NULL,"Cleansing Cream",main,PSKRffDyWog,37,2011-11-03,2892572,23813,360,"2020-06-21 04:56:29",98,5,n,n,0
698,NULL,"One Summer Night",main,vgBlBFL3CBo,37,2012-07-16,1618523,12124,242,"2020-06-21 09:07:01",70,1,n,n,0
700,NULL,"G.NA's Secret",main,GKRfv1jMHWQ,69,2014-05-11,3733023,29324,1202,"2020-06-21 09:10:01",236,1,n,n,0
701,NULL,2HOT,main,HjaFkaXsfq0,69,2012-05-22,6642881,37562,2384,"2020-06-21 09:08:02",1056,7,n,n,0
702,NULL,"I'll Get Lost, You go your way",main,2eL3lKPVq-0,69,2010-07-13,10498572,71203,1335,"2020-06-21 04:57:02",1856,10,n,n,0
703,NULL,Oops!,main,jp1vK-KU4RE,69,2013-03-13,7490617,63853,1824,"2020-06-21 09:08:02",992,8,n,n,0
704,NULL,"Mind-sync (feat Huh Gak)",main,SOWUTAPgnjA,69,2013-04-12,1021646,11994,144,"2020-06-21 04:57:02",88,2,n,n,0
705,NULL,"I already miss you",main,j74JNiiGXg0,69,2011-03-08,2686562,16599,293,"2020-06-21 09:11:01",201,4,n,n,0
708,NULL,Sunshine,main,h-3V0FwPzes,162,2013-06-03,11037538,60266,2579,"2020-06-21 07:53:01",1312,20,n,n,0
709,NULL,"Cha Cha",main,fKAi5cWHYDY,163,2014-01-19,11674173,42638,6739,"2020-06-21 04:53:02",3020,19,n,n,0
710,NULL,""A"",main,QnAhnxmSNFw,162,2011-03-05,12309966,62649,2336,"2020-06-21 09:09:01",5352,41,n,n,0
711,NULL,"To Me",main,xqvdj0Fl_MY,162,2011-04-08,6915508,37391,1256,"2020-06-21 09:09:01",1386,8,n,n,0
712,NULL,"Tell Me Tell Me",main,Zy_sgB4EJB8,162,2013-02-12,8636839,49869,2077,"2020-06-21 09:12:01",1267,12,n,n,0
713,0,"Black Swan",main,2k_3SNvv2jI,162,2015-02-22,3417852,29847,1579,"2020-06-21 09:10:01",167,1,n,n,0
716,712,"Tell Me Tell Me",dance,_s4AG9zv5Jg,162,2013-03-07,2959217,12720,428,"2020-06-21 09:12:01",133,4,n,n,0
718,708,Sunshine,alternate,eEZasvsq0FA,162,2013-06-18,1198910,7721,184,"2020-06-21 09:12:01",61,1,n,n,0
722,591,Crazy,alternate,Do_pJSGhWVg,7,2015-02-23,30304136,437590,5766,"2020-06-21 03:59:01",20012,341,n,n,0
723,NULL,1.2.3.4.,main,1AI7UP1iRAU,128,2012-10-28,21989626,171648,9585,"2020-06-21 09:14:02",1649,37,n,n,0
724,NULL,"It's Over",main,UJKOFMUGq2E,128,2013-03-06,11812085,129412,3847,"2020-06-21 09:13:02",391,13,n,n,0
726,1877,Rose,dance,-DlU0f9c-B8,128,2013-04-08,856351,13585,216,"2020-06-20 13:36:01",29,2,n,n,0
729,724,"It's Over",alternate,Umz8F0xLIV4,128,2013-03-11,988552,16094,197,"2020-06-20 13:38:02",25,2,n,n,0
731,0,"You're pitiful",main,ShGVCembq70,66,2015-03-03,16529907,104394,2298,"2020-06-21 08:52:01",4680,36,n,n,0
732,NULL,"One More",main,n9sEjiBew18,66,2014-07-01,13515458,66619,4415,"2020-06-21 09:14:02",1427,13,n,n,0
733,NULL,"I Don't Know",main,72se2qL33y4,66,2013-10-31,6486495,35778,1596,"2020-06-21 09:14:02",393,0,n,n,0
734,732,"One More",alternate,AknroaW4Dwo,66,2014-07-06,568505,4048,284,"2020-06-20 13:42:01",51,1,n,n,0
735,NULL,"We Don't Stop",main,gyu_ne_cmy8,66,2012-11-08,1759322,19426,795,"2020-06-21 09:15:01",117,1,n,n,0
